name,description,longitude,latitude,altitude
3,market,32.6662898,41.232036,0
3,market,32.621484,41.2072069,0
3,market,32.615106,41.189383,0
3,market,32.5987725,41.1860164,0
3,market,32.610185,41.183666,0
3,market,32.609978,41.18406,0
3,market,32.6064099,41.1830969,0
3,market,32.684834,41.250022,0
3,market,32.5993974,41.1882306,0
3,market,32.621971,41.208665,0
3,market,32.611552,41.197333,0
3,market,32.6208128,41.2092831,0
3,market,32.676603,41.254588,0
3,market,32.6579875,41.2240863,0
3,market,32.6314575,41.2101259,0
3,market,32.6167317,41.1873732,0
3,market,32.6058372,41.1965806,0
3,market,32.6124896,41.1962757,0
3,market,32.6109267,41.1983126,0
3,market,32.6138503,41.1931447,0
3,market,32.610249,41.18584,0
3,market,32.588454,41.182513,0
3,market,32.6333496,41.2113905,0
3,market,32.6160009,41.193654,0
3,market,32.6176031,41.1969985,0
3,market,32.6776112,41.2537795,0
3,market,32.607507,41.1969678,0
3,market,32.6527679,41.233248,0
3,market,32.628333,41.215537,0
3,market,32.616905,41.1937913,0
3,market,32.614914,41.188849,0
3,market,32.6794546,41.2523245,0
3,market,32.6171231,41.1778524,0
3,market,32.684195,41.2524019,0
3,market,32.6104751,41.198046,0
3,market,32.6837467,41.2525604,0
3,market,32.6150372,41.1960226,0
3,market,32.616086,41.212641,0
3,market,32.610741,41.205905,0
3,market,32.70944,41.221103,0
3,market,32.617551,41.186495,0
3,market,32.6159649,41.177591,0
3,market,32.6266037,41.2069715,0
3,market,32.672226,41.21797,0
3,market,32.6734391,41.2683101,0
3,market,32.6202531,41.2096285,0
3,market,32.6159768,41.1965492,0
3,market,32.692805,41.2452917,0
3,market,32.6826179,41.2497263,0
3,market,32.6243003,41.1965095,0
3,market,32.666499,41.225702,0
3,market,32.683159,41.25158,0
3,market,32.6330323,41.2100491,0
3,market,32.6888827,41.2526665,0
3,market,32.6731841,41.2417824,0
3,market,32.66635,41.230893,0
3,market,32.626205,41.2047187,0
3,market,32.611448,41.1976609,0
3,market,32.648893,41.219824,0
3,market,32.6329441,41.207232,0
3,market,32.606014,41.198893,0
3,market,32.6091395,41.1975549,0
3,market,32.604232,41.200727,0
3,market,32.676724,41.257565,0
3,market,32.761192,41.366218,0
3,market,32.6757224,41.2732244,0
3,market,32.6799214,41.2524864,0
3,market,32.6778261,41.2499173,0
3,market,32.6767794,41.2453671,0
3,market,32.652988,41.2347635,0
3,market,32.667064,41.22585,0
3,market,32.6453201,41.2110541,0
3,market,32.628895,41.208708,0
3,market,32.6649141,41.1977253,0
3,market,32.6149134,41.1906619,0
3,market,32.675107,41.2392761,0
3,market,32.65243,41.235266,0
3,market,32.6710958,41.2185659,0
3,market,32.6209502,41.2109715,0
3,market,32.6264988,41.2038844,0
3,market,32.6177353,41.1775219,0
3,market,32.6547876,41.2281568,0
3,market,32.660134,41.2321255,0
3,market,32.6200624,41.1815314,0
3,market,32.682979,41.245674,0
3,market,32.6012998,41.1892829,0
3,market,32.6056009,41.201798,0
3,market,32.6115421,41.2031801,0
3,market,32.6557192,41.228496,0
3,market,32.611822,41.1981513,0
3,market,32.6683763,41.2175877,0
3,market,32.6749679,41.2386057,0
3,market,32.622812,41.209426,0
3,market,32.6769739,41.249706,0
3,market,32.616703,41.187167,0
3,market,32.6794219,41.252369,0
3,market,32.641188,41.211452,0
3,market,32.615841,41.180416,0
3,market,32.6452019,41.211424,0
3,market,32.6676713,41.2176738,0
3,market,32.6813235,41.2480554,0
3,market,32.6612156,41.2332365,0
3,market,32.6811646150603,41.24807463855,0
3,market,32.598512,41.190088,0
3,market,32.662099,41.233928,0
3,market,32.6529756,41.2330375,0
3,market,32.629081,41.207052,0
3,market,32.6021832,41.1898407,0
3,market,32.6063944,41.1833423,0
3,market,32.606405,41.183345,0
3,market,32.6750777,41.2465964,0
3,market,32.6160392,41.196371,0
3,market,32.6680885,41.2184251,0
3,market,32.6768834,41.2576302,0
3,market,32.66347,41.2160787,0
3,market,32.63882,41.20808,0
3,market,32.6930024,41.220906,0
3,market,32.6827926334331,41.2532811798664,0
3,market,32.6827819,41.2531441,0
3,market,32.62822,41.201596,0
3,market,32.6168338,41.2026576,0
3,market,32.619348,41.200705,0
3,market,32.6166496,41.2125587,0
3,market,32.6179817,41.1765953,0
3,market,32.631313,41.217182,0
3,market,32.6606736,41.2185164,0
3,market,32.672691,41.258622,0
3,market,32.617401,41.182706,0
3,market,32.627051,41.221532,0
3,market,32.6428925,41.2119565,0
3,market,32.6806321,41.258669,0
3,market,32.601051,41.188725,0
3,market,32.6268305,41.2070135,0
3,market,32.6106184,41.1995686,0
3,market,32.6101142,41.1973027,0
3,market,32.6657914,41.2162033,0
3,market,32.6665878,41.2257729,0
3,market,32.6100204,41.1960687,0
4,lokanta,32.6675653,41.2186143,0
4,lokanta,32.6201201,41.2053814,0
4,lokanta,32.6165897,41.1939967,0
4,lokanta,32.6165812,41.1940347,0
4,lokanta,32.6606583,41.2202261,0
4,lokanta,32.6929622,41.2441915,0
4,lokanta,32.6198854,41.1966775,0
4,lokanta,32.6206019,41.209576,0
4,lokanta,32.6161109,41.193689,0
4,lokanta,32.610683,41.196337,0
4,lokanta,32.609171,41.198048,0
4,lokanta,32.66034,41.216608,0
4,lokanta,32.6939557,41.2447301,0
4,lokanta,32.6795869,41.2521432,0
4,lokanta,32.660588,41.2202339,0
4,lokanta,32.6604183,41.2225834,0
4,lokanta,32.708767,41.2214,0
4,lokanta,32.693869,41.244855,0
4,lokanta,32.6746757,41.2567899,0
4,lokanta,32.6621066,41.2180399,0
4,lokanta,32.6611519,41.21863,0
4,lokanta,32.682186,41.2498213,0
4,lokanta,32.6865307,41.2467351,0
4,lokanta,32.6594792,41.2169789,0
4,lokanta,32.665954,41.2185618,0
4,lokanta,32.616091,41.195946,0
4,lokanta,32.6266049,41.2057052,0
4,lokanta,32.6733207,41.2573549,0
4,lokanta,32.6162047,41.1934886,0
4,lokanta,32.6119018,41.1939706,0
4,lokanta,32.7655331,41.2165214,0
4,lokanta,32.6937427,41.245178,0
4,lokanta,32.6934463,41.24526,0
4,lokanta,32.7655369,41.216533,0
4,lokanta,32.6159929,41.18907,0
4,lokanta,32.679059,41.2526571,0
4,lokanta,32.6182863,41.1950241,0
4,lokanta,32.665279,41.225613,0
4,lokanta,32.6800692,41.2518394,0
4,lokanta,32.6651012,41.225685,0
4,lokanta,32.6797417,41.252034,0
4,lokanta,32.614469,41.1963801,0
4,lokanta,32.6857293,41.2504472,0
4,lokanta,32.5900388,41.1946026,0
4,lokanta,32.6848202,41.2500098,0
4,lokanta,32.6663945,41.2242213,0
4,lokanta,32.6676046,41.2186194,0
4,lokanta,32.679912,41.2523488,0
4,lokanta,32.6157169,41.1934309,0
4,lokanta,32.6176519,41.196524,0
4,lokanta,32.671946,41.2589309,0
4,lokanta,32.764904,41.213205,0
4,lokanta,32.6115478,41.1965024,0
4,lokanta,32.649391,41.157783,0
4,lokanta,32.6837053,41.2508057,0
4,lokanta,32.6158111,41.1939563,0
4,lokanta,32.66055,41.219112,0
4,lokanta,32.6826005,41.2454069,0
4,lokanta,32.6169715,41.1939773,0
4,lokanta,32.6500968,41.2196133,0
4,lokanta,32.6166545,41.1961487,0
4,lokanta,32.6617561,41.2218202,0
4,lokanta,32.6783556,41.2531856,0
4,lokanta,32.6840882,41.2497995,0
4,lokanta,32.6792785,41.2525338,0
4,lokanta,32.69555,41.245597,0
4,lokanta,32.6667137,41.2196655,0
4,lokanta,32.6816882,41.2448124,0
4,lokanta,32.6819152,41.246266,0
4,lokanta,32.616481,41.1958166,0
4,lokanta,32.626584,41.206238,0
4,lokanta,32.6669544,41.2192283,0
4,lokanta,32.6746,41.256804,0
4,lokanta,32.672731,41.2198009,0
4,lokanta,32.6799291,41.2523603,0
4,lokanta,32.6618169,41.216519,0
4,lokanta,32.617612,41.198014,0
4,lokanta,32.6105834,41.1984074,0
4,lokanta,32.6232637,41.1944635,0
4,lokanta,32.6226572,41.1949311,0
4,lokanta,32.683789,41.2496092,0
4,lokanta,32.6833835,41.2497514,0
4,lokanta,32.6153634,41.1966169,0
4,lokanta,32.6675488,41.2185129,0
4,lokanta,32.6928788,41.2451373,0
4,lokanta,32.6858882,41.2484537,0
4,lokanta,32.653017,41.234723,0
4,lokanta,32.6785654,41.2605614,0
4,lokanta,32.6640328,41.2166311,0
4,lokanta,32.6638216,41.2168754,0
4,lokanta,32.6603206,41.2203495,0
4,lokanta,32.6957245,41.2454567,0
4,lokanta,32.616482,41.1962674,0
4,lokanta,32.6108965,41.1935068,0
4,lokanta,32.707885,41.221817,0
4,lokanta,32.6161051,41.196141,0
4,lokanta,32.664275,41.2169236,0
4,lokanta,32.7661108,41.2167834,0
4,lokanta,32.6924166,41.2453413,0
4,lokanta,32.6812542,41.2503908,0
4,lokanta,32.660087,41.216545,0
4,lokanta,32.6809236,41.2434712,0
4,lokanta,32.6766326,41.2352515,0
4,lokanta,32.6611423,41.2226199,0
4,lokanta,32.6828059,41.248768,0
4,lokanta,32.6162509,41.195894,0
4,lokanta,32.6794252,41.2523379,0
4,lokanta,32.6784984,41.2531173,0
4,lokanta,32.682378,41.2507796,0
4,lokanta,32.6845271,41.2498877,0
4,lokanta,32.6158423,41.196125,0
4,lokanta,32.6140204,41.1931099,0
4,lokanta,32.692765,41.2451467,0
4,lokanta,32.614413,41.1963821,0
4,lokanta,32.718343,41.2423809,0
4,lokanta,32.684224,41.2500221,0
4,lokanta,32.616552,41.196494,0
4,lokanta,32.6841686,41.2500683,0
4,lokanta,32.6150921,41.196362,0
4,lokanta,32.6962678,41.2435987,0
4,lokanta,32.6165388,41.1960861,0
4,lokanta,32.6404342,41.2095721,0
4,lokanta,32.6619026,41.2178819,0
4,lokanta,32.6180299,41.195646,0
4,lokanta,32.530088,40.943246,0
4,lokanta,32.6797644,41.2521285,0
4,lokanta,32.6832077,41.2481375,0
4,lokanta,32.6139970222951,41.1934318919721,0
4,lokanta,32.6139541,41.1932301,0
4,lokanta,32.6640655,41.2183096,0
4,lokanta,32.6102313,41.1962103,0
4,lokanta,32.6777784,41.2424732,0
4,lokanta,32.667562,41.232357,0
4,lokanta,32.617738,41.196054,0
4,lokanta,32.682054,41.250254,0
4,lokanta,32.6660925,41.2307229,0
4,lokanta,32.684778,41.24931,0
4,lokanta,32.6732934,41.2574625,0
4,lokanta,32.6606423,41.2200746,0
4,lokanta,32.6166161,41.1937032,0
4,lokanta,32.6772024,41.2419896,0
4,lokanta,32.6686153,41.2636919,0
4,lokanta,32.6535178,41.2349833,0
4,lokanta,32.6839981,41.2496481,0
4,lokanta,32.6835341,41.2496286,0
4,lokanta,32.6939309,41.2442868,0
4,lokanta,32.6937612,41.2442711,0
4,lokanta,32.653565,41.234362,0
4,lokanta,32.6545751,41.21583,0
4,lokanta,32.6721499,41.118337,0
4,lokanta,32.6692686,41.2181102,0
4,lokanta,32.675318,41.266282,0
4,lokanta,32.6838,41.24942,0
4,lokanta,32.6857714,41.2486067,0
4,lokanta,32.6177079,41.196252,0
4,lokanta,32.6263697,41.2053594,0
4,lokanta,32.6932874,41.2451545,0
4,lokanta,32.6169569,41.1956542,0
4,lokanta,32.6594326,41.217053,0
4,lokanta,32.6157657,41.1962612,0
4,lokanta,32.6848143,41.2494954,0
4,lokanta,32.6942862,41.243917,0
4,lokanta,32.6757843,41.2399917,0
4,lokanta,32.6934651,41.2445482,0
4,lokanta,32.6140617,41.1931886,0
4,lokanta,32.6802522,41.2516126,0
4,lokanta,32.660075,41.222655,0
4,lokanta,32.6833423,41.249698,0
4,lokanta,32.6618424,41.2170524,0
4,lokanta,32.6127964,41.1929884,0
4,lokanta,32.613726,41.1930643,0
4,lokanta,32.618454,41.194257,0
4,lokanta,32.6838491,41.2496129,0
4,lokanta,32.616644,41.1952915,0
4,lokanta,32.661067,41.218639,0
4,lokanta,32.693224,41.24388,0
4,lokanta,32.6778739,41.2423444,0
4,lokanta,32.693773,41.2442826,0
4,lokanta,32.6636571,41.2162578,0
5,pastane,32.6681199,41.217933,0
5,pastane,32.6771229,41.2328755,0
5,pastane,32.6503728,41.2196698,0
5,pastane,32.6786473,41.2530569,0
5,pastane,32.6151421,41.189473,0
5,pastane,32.6633689,41.2181749,0
5,pastane,32.6701176,41.2183349,0
5,pastane,32.6198336,41.2098283,0
5,pastane,32.6520437,41.2347607,0
5,pastane,32.6143638,41.1963836,0
5,pastane,32.6184769,41.195008,0
5,pastane,32.6832834,41.2517274,0
5,pastane,32.620548,41.2102689,0
5,pastane,32.6205048,41.2094397,0
5,pastane,32.6266403,41.2060168,0
5,pastane,32.6602912,41.2194179,0
5,pastane,32.6625711,41.2163123,0
5,pastane,32.6548081,41.2296422,0
5,pastane,32.6832968,41.2496563,0
5,pastane,32.6127875,41.1929942,0
5,pastane,32.6819776,41.2515014,0
5,pastane,32.6143987,41.1930016,0
5,pastane,32.6823849,41.248147,0
5,pastane,32.6154956,41.1964822,0
5,pastane,32.6264674,41.2056689,0
5,pastane,32.6676376,41.2185096,0
5,pastane,32.6750361,41.2477062,0
5,pastane,32.679157,41.252974,0
5,pastane,32.6179833,41.1949403,0
5,pastane,32.6776569,41.2540036,0
5,pastane,32.610577,41.196309,0
5,pastane,32.6530978,41.234444,0
5,pastane,32.620675,41.209341,0
5,pastane,32.6144228,41.196439,0
5,pastane,32.614479,41.196395,0
5,pastane,32.614815,41.189008,0
5,pastane,32.6644721,41.2162501,0
5,pastane,32.6602965,41.219377,0
5,pastane,32.6263118,41.205527,0
5,pastane,32.6812432,41.2501349,0
6,park,32.608134,41.158612,0
6,park,32.6172024,41.1748506,0
6,park,32.61535,41.175246,0
6,park,32.610836,41.1807898,0
6,park,32.6058466,41.1811868,0
6,park,32.6019237,41.1844159,0
6,park,32.6141634,41.1850572,0
6,park,32.616815,41.189164,0
6,park,32.6112057,41.1902846,0
6,park,32.6173365,41.1934289,0
6,park,32.6031049,41.193984,0
6,park,32.6200111,41.195151,0
6,park,32.6248093,41.1968223,0
6,park,32.6156452,41.1994074,0
6,park,32.6222728,41.1994818,0
6,park,32.628683,41.199736,0
6,park,32.6251134,41.1998247,0
6,park,32.6226709,41.2012519,0
6,park,32.619,41.2017,0
6,park,32.6067997,41.2024075,0
6,park,32.623221,41.20321,0
6,park,32.608806,41.203581,0
6,park,32.6240797,41.204163,0
6,park,32.6222861,41.204742,0
6,park,32.6199427,41.2067485,0
6,park,32.626075,41.20677,0
6,park,32.6246859,41.207505,0
6,park,32.6151768,41.20829,0
6,park,32.623211,41.209055,0
6,park,32.6921884,41.2121906,0
6,park,32.708961,41.213174,0
6,park,32.623887,41.213386,0
6,park,32.622175,41.213691,0
6,park,32.619908,41.214413,0
6,park,32.637643,41.214882,0
6,park,32.6246345,41.214907,0
6,park,32.6393969,41.21514,0
6,park,32.6590663,41.2172043,0
6,park,32.673008,41.21776,0
6,park,32.693118,41.221114,0
6,park,32.661317,41.22277,0
6,park,32.672648,41.223267,0
6,park,32.656549,41.226297,0
6,park,32.668079,41.22634,0
6,park,32.6554741,41.229554,0
6,park,32.660724,41.230019,0
6,park,32.6598029,41.232347,0
6,park,32.6598029,41.232347,0
6,park,32.6673742,41.233161,0
6,park,32.6612484,41.2331697,0
6,park,32.66419,41.233901,0
6,park,32.6581731,41.237249,0
6,park,32.6560714,41.2385357,0
6,park,32.6736641,41.2408,0
6,park,32.694394,41.24158,0
6,park,32.6721572,41.2422004,0
6,park,32.6713889,41.2430556,0
6,park,32.6766406,41.2448573,0
6,park,32.6796775,41.2470198,0
6,park,32.6822918,41.2480182,0
,,32.67711,41.24823,0
,,32.679882,41.248892,0
,,32.6802846,41.2506404,0
,,32.6719401,41.2507949,0
,,32.68008,41.2508939,0
,,32.6845029,41.251559,0
,,32.6815699,41.252082,0
,,32.6723651,41.2542364,0
,,32.6786403,41.2583935,0
,,32.681481,41.261562,0
,,32.6759728,41.2651632,0
,,32.673814,41.2663749,0
,,32.6724419,41.267398,0
,,32.66906,41.26871,0
,,32.6615569,41.269185,0
,,32.6632966,41.2695399,0
,,32.6735004,41.2723764,0
,,32.677981,41.272604,0
,,32.669091,41.274285,0
